"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Fech.Documento","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues","  Base Imponible","Indicado"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100007775","5435","  17.06.2022","  03.06.2022","     FA","     A","  0002A00005828","34094","ANDRES NORBERTO DOMINGUEZ","    AR","20141173252","57,259.62","0","0","47,322.00","   S1","21","  9,937.62 ","0","0","0"," ARS"
"  AR01","6","2022","1100007776","5435","  17.06.2022","  03.06.2022","     FA","     A","  0002A00005827","34094","ANDRES NORBERTO DOMINGUEZ","    AR","20141173252","61,609.57","0","0","50,917.00","   S1","21","  10,692.57 ","0","0","0"," ARS"
"  AR01","6","2022","1100007777","5435","  17.06.2022","  03.06.2022","     FA","     A","  0002A00005826","34094","ANDRES NORBERTO DOMINGUEZ","    AR","20141173252","43,907.27","0","0","36,287.00","   S1","21","  7,620.27 ","0","0","0"," ARS"
"  AR01","6","2022","1100007778","5435","  17.06.2022","  31.05.2022","     FA","     A","  0004A00016217","34178","DEL YESSO SEBASTIAN","    AR","20251289078","36,744.91","0","0","30,367.69","   S1","21","  6,377.22 ","0","0","0"," ARS"
"  AR01","6","2022","1100007779","5430","  17.06.2022","  02.06.2022","     FA","     A","  0004A00016259","34178","DEL YESSO SEBASTIAN","    AR","20251289078","11,954.58","0","0","9,879.82","   S1","21","  2,074.76 ","0","0","0"," ARS"
"  AR01","6","2022","1100007780","160","  17.06.2022","  02.06.2022","     FA","     A","  0004A00016260","34178","DEL YESSO SEBASTIAN","    AR","20251289078","15,483.41","0","0","12,796.21","   S1","21","  2,687.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100007781","162","  17.06.2022","  31.05.2022","     FA","     A","  0004A00016205","34178","DEL YESSO SEBASTIAN","    AR","20251289078","10,519.58","0","0","8,693.87","   S1","21","  1,825.71 ","0","0","0"," ARS"
"  AR01","6","2022","1100007793","163","  19.06.2022","  27.05.2022","     FA","     A","  0005A00000829","32334","BOLSAS ARGENTINAS DE BASS MIRI","    AR","27114968809","12,285.00","0","0","10,152.89","   S1","21","  2,132.11 ","0","0","0"," ARS"
"  AR01","6","2022","1100007794","160","  17.06.2022","  03.06.2022","     FA","     A","  0002A00055884","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","42,207.14","0","0","14,545.85","   S1","21","  3,054.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007795","161","  17.06.2022","  03.06.2022","     FA","     A","  0002A00055885","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","0","0","0","2,144.67","   S1","21","  450.38 ","0","0","0"," ARS"
"  AR01","6","2022","1100007796","5435","  17.06.2022","  03.06.2022","     FA","     A","  0002A00055886","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","0","0","0","2,615.35","   S1","21","  549.22 ","0","0","0"," ARS"
"  AR01","6","2022","1100007799","163","  17.06.2022","  01.06.2022","     FA","     A","  0284A00509519","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","7,814.03","   S1","21","  1,640.95 ","0","0","0"," ARS"
"  AR01","6","2022","1100007800","9509","  17.06.2022","  31.05.2022","     FA","     A","  0004A00039904","51864","SERVICIOS PREMIUM S.A","    AR","30700517574","0","0","0","89.91","   S1","21","  18.88 ","0","0","0"," ARS"
"  AR01","6","2022","1100007801","163","  17.06.2022","  31.05.2022","     FA","     A","  0034A00014761","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","20,219.00","0","0","16,709.92","   S1","21","  3,509.08 ","0","0","0"," ARS"
"  AR01","6","2022","1100007802","162","  20.06.2022","  31.05.2022","     FA","     A","  0006A00586100","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007803","162","  20.06.2022","  21.05.2022","     FA","     A","  0006A00583912","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007804","161","  20.06.2022","  03.06.2022","     FA","     A","  0006A00586816","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007805","161","  20.06.2022","  31.05.2022","     FA","     A","  0006A00585949","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007806","161","  20.06.2022","  24.05.2022","     FA","     A","  0006A00584571","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","2,175.00","   S1","21","  456.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100007808","162","  20.06.2022","  03.06.2022","     FA","     A","  0443A00249538","34009","NESTLE ARGENTINA S.A.","    AR","30546764040","0","0","0","5,669.54","   S1","21","  1,190.60 ","0","0","0"," ARS"
"  AR01","6","2022","1100007811","163","  17.06.2022","  01.06.2022","     FA","     A","  0034A00014771","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","1,726.88","0","0","1,427.17","   S1","21","  299.71 ","0","0","0"," ARS"
"  AR01","6","2022","1100007812","161","  20.06.2022","  24.05.2022","     FA","     A","  5002A01302789","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","60,636.35","   S1","21","  12,733.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007813","161","  20.06.2022","  06.05.2022","     FA","     A","  5002A01289641","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","14,097.63","   S1","21","  2,960.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007814","163","  20.06.2022","  23.05.2022","     FA","     A","  5004A00296674","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","29,351.69","   S1","21","  6,163.85 ","0","0","0"," ARS"
"  AR01","6","2022","1100007817","5430","  20.06.2022","  31.05.2022","     FA","     A","  0006A00585979","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007818","5430","  20.06.2022","  27.05.2022","     FA","     A","  0006A00585036","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007819","5430","  20.06.2022","  24.05.2022","     FA","     A","  0006A00584409","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","13,050.00","   S1","21","  2,740.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007822","5435","  07.06.2022","  31.05.2022","     FA","     A","  0006A00586227","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007823","5435","  07.06.2022","  27.05.2022","     FA","     A","  0006A00585098","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","17,400.00","   S1","21","  3,654.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007825","162","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003140","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","29,247.27","0","0","24,171.30","   S1","21","  5,075.97 ","0","0","0"," ARS"
"  AR01","6","2022","1100007826","160","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003141","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","47,380.28","0","0","39,157.26","   S1","21","  8,223.02 ","0","0","0"," ARS"
"  AR01","6","2022","1100007827","161","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003142","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","24,567.10","0","0","20,303.39","   S1","21","  4,263.71 ","0","0","0"," ARS"
"  AR01","6","2022","1100007828","5433","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003143","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","31,587.36","0","0","26,105.26","   S1","21","  5,482.10 ","0","0","0"," ARS"
"  AR01","6","2022","1100007829","5435","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003144","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","51,182.73","0","0","42,299.78","   S1","21","  8,882.95 ","0","0","0"," ARS"
"  AR01","6","2022","1100007830","5430","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003145","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","28,077.99","0","0","23,204.95","   S1","21","  4,873.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100007831","169","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003146","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","30,709.64","0","0","25,379.87","   S1","21","  5,329.77 ","0","0","0"," ARS"
"  AR01","6","2022","1100007832","163","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003147","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","40,361.55","0","0","33,356.65","   S1","21","  7,004.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100007833","164","  13.06.2022","  03.06.2022","     FA","     A","  0002A00003148","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","21,057.74","0","0","17,403.09","   S1","21","  3,654.65 ","0","0","0"," ARS"
"  AR01","6","2022","1100007835","163","  21.06.2022","  01.06.2022","     FA","     A","  0034A00014773","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","3,390.57","0","0","2,802.12","   S1","21","  588.44 ","0.01","0","0"," ARS"
"  AR01","6","2022","1100007840","169","  13.06.2022","  26.05.2022","     FA","     A","  0002A00004625","33657","GLOBAL COMPANY DISTRIBUTION S.","    AR","30709746886","6,726.23","0","0","5,558.87","   S1","21","  1,167.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100007843","163","  23.06.2022","  01.06.2022","     FA","     A","  0003A00000092","73141","BRIZIO KAREN YVONNE","    AR","27404200807","20,594.20","0","0","17,020.00","   S1","21","  3,574.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100007844","164","  23.06.2022","  01.06.2022","     FA","     A","  0003A00000091","73141","BRIZIO KAREN YVONNE","    AR","27404200807","8,470.00","0","0","7,000.00","   S1","21","  1,470.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007845","5430","  14.06.2022","  28.05.2022","     FA","     A","  0002A00000345","6002104","ESTEBAN ETCHEBARNE","    AR","20080777400","348,117.00","0","0","287,700.00","   S1","21","  60,417.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007846","164","  23.06.2022","  01.06.2022","     FA","     A","  0003A00000097","73141","BRIZIO KAREN YVONNE","    AR","27404200807","340,501.99","0","0","281,406.60","   S1","21","  59,095.39 ","0","0","0"," ARS"
"  AR01","6","2022","1100007847","163","  23.06.2022","  01.06.2022","     FA","     A","  0003A00000096","73141","BRIZIO KAREN YVONNE","    AR","27404200807","698,494.68","0","0","577,268.33","   S1","21","  121,226.35 ","0","0","0"," ARS"
"  AR01","6","2022","1100007848","169","  14.06.2022","  26.05.2022","     FA","     A","  0003A00000081","6008140","OLIVER ENRIQUE","    AR","20369334965","1,310,430.00","0","0","1,083,000.00","   S1","21","  227,430.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007854","169","  14.06.2022","  31.10.2021","     FA","     X","  0000X07915166","33656","BANCO SANTANDER RIO SA","    AR","30500008454","0","0","0","1,682.37","   S1","21","  353.26 ","0","0","0"," ARS"
"  AR01","6","2022","1100007855","169","  14.06.2022","  31.10.2021","     FA","     X","  0000X07915167","33656","BANCO SANTANDER RIO SA","    AR","30500008454","0","0","0","680.36","   S1","21","  142.87 ","0","0","0"," ARS"
"  AR01","6","2022","1100007856","163","  14.06.2022","  31.10.2021","     FA","     X","  0000X07915720","33932","AMERICAN EXPRESS ARG. S.A.","    AR","30574816870","0","0","0","13,368.41","   S1","21","  2,807.30 ","0","0","0"," ARS"
"  AR01","6","2022","1100007857","5435","  14.06.2022","  31.10.2021","     FA","     X","  0000X07915231","33932","AMERICAN EXPRESS ARG. S.A.","    AR","30574816870","0","0","0","2,412.86","   S1","21","  506.67 ","0","0","0"," ARS"
"  AR01","6","2022","1100007858","5435","  14.06.2022","  30.09.2021","     FA","     X","  0000X07548655","33656","BANCO SANTANDER RIO SA","    AR","30500008454","0","0","0","254.21","   S1","21","  53.37 ","0","0","0"," ARS"
"  AR01","6","2022","1100007859","9509","  22.06.2022","  06.06.2022","     FA","     A","  0004A00000342","44312","CAROLINA NARDI","    AR","27234630240","278,021.70","0","0","229,770.00","   S1","21","  48,251.70 ","0","0","0"," ARS"
"  AR01","6","2022","1100007860","9509","  22.06.2022","  06.06.2022","     FA","     A","  0004A00000343","44312","CAROLINA NARDI","    AR","27234630240","92,673.90","0","0","76,590.00","   S1","21","  16,083.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100007861","164","  23.06.2022","  01.06.2022","     FA","     A","  0034A00014770","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","1,689.51","0","0","1,396.29","   S1","21","  293.22 ","0","0","0"," ARS"
"  AR01","6","2022","1100007863","5435","  23.06.2022","  07.06.2022","     FA","     A","  0005A00011739","65335","DISTRIBUIDORA AVM","    AR","30716247844","18,284.61","0","0","15,111.25","   S1","21","  3,173.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100007867","163","  22.06.2022","  31.05.2022","     FA","     A","  0019A00030460","34124","JOSE FAZZIO S.R.L.","    AR","30557156611","43,855.65","0","0","36,244.34","   S1","21","  7,611.31 ","0","0","0"," ARS"
"  AR01","6","2022","1100007868","163","  22.06.2022","  01.06.2022","     FA","     A","  0005A00029803","34162","LA CASA DE DON LUCAS S.R.L.","    AR","30656245286","29,040.62","0","0","24,000.51","   S1","21","  5,040.11 ","0","0","0"," ARS"
"  AR01","6","2022","1100007869","164","  22.06.2022","  30.05.2022","     FA","     A","  0004A00240492","73276","VENDOR SRL","    AR","30711429278","0","0","0","28,669.56","   S1","21","  6,020.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007873","5430","  23.06.2022","  03.06.2022","     FA","     A","  0041A00433277","34001","VERONICA S.A.","    AR","30500979824","0","0","0","39,112.29","   S1","21","  8,213.55 ","0","0","0"," ARS"
"  AR01","6","2022","1100007874","163","  22.06.2022","  30.05.2022","     FA","     A","  0012A00000384","34128","PARQUE S.R.L.","    AR","30677618945","0","0","0","36,595.04","   S1","21","  7,684.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100007875","163","  22.06.2022","  02.06.2022","     FA","     A","  0284A00510906","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","22,151.79","   S1","21","  4,651.87 ","0","0","0"," ARS"
"  AR01","6","2022","1100007876","161","  22.06.2022","  06.06.2022","     FA","     A","  0002A00000343","34156","ALDEGANI JORGE NORBERTO","    AR","20050814239","72,387.49","0","0","59,824.37","   S1","21","  12,563.12 ","0","0","0"," ARS"
"  AR01","6","2022","1100007877","163","  22.06.2022","  11.09.2021","     NC","     A","  0005A00003139","32332","M.A. COMERCIAL S.R.L.","    AR","30693012631","-5,643.32","0","0","-4,663.90","   S1","21","- 979.42 ","0","0","0"," ARS"
"  AR01","6","2022","1100007878","163","  22.06.2022","  30.05.2022","     FA","     A","  0004A00240493","73276","VENDOR SRL","    AR","30711429278","0","0","0","33,930.66","   S1","21","  7,125.44 ","0","0","0"," ARS"
"  AR01","6","2022","1100007879","163","  22.06.2022","  01.06.2022","     FA","     A","  0034A00014774","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","10,264.54","0","0","8,483.09","   S1","21","  1,781.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100007880","5435","  23.06.2022","  02.06.2022","     FA","     A","  0041A00433185","34001","VERONICA S.A.","    AR","30500979824","0","0","0","39,161.60","   S1","21","  8,223.94 ","0","0","0"," ARS"
"  AR01","6","2022","1100007881","5435","  23.06.2022","  01.06.2022","     FA","     A","  0041A00433047","34001","VERONICA S.A.","    AR","30500979824","0","0","0","20,916.50","   S1","21","  4,392.47 ","0","0","0"," ARS"
"  AR01","6","2022","1100007882","5430","  23.06.2022","  07.06.2022","     FA","     A","  0005A00011740","65335","DISTRIBUIDORA AVM","    AR","30716247844","12,596.28","0","0","10,410.15","   S1","21","  2,186.13 ","0","0","0"," ARS"
"  AR01","6","2022","1100007883","5430","  14.06.2022","  01.06.2022","     FA","     A","  0018A00164987","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","10,436.25","   S1","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007884","161","  14.06.2022","  01.06.2022","     FA","     A","  0018A00164989","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","10,436.25","   S1","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007885","5433","  14.06.2022","  01.06.2022","     FA","     A","  0018A00164990","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","10,436.25","   S1","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007886","5435","  14.06.2022","  01.06.2022","     FA","     A","  0018A00164991","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","10,436.25","   S1","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007887","162","  14.06.2022","  01.06.2022","     FA","     A","  0018A00164992","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","10,436.25","   S1","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007888","5435","  22.06.2022","  06.06.2022","     FA","     A","  0002A00013726","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","15,488.00","0","0","12,800.00","   S1","21","  2,688.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007889","5435","  22.06.2022","  06.06.2022","     FA","     A","  0004A00064741","47927","BUENOS MARES S.A.","    AR","30708477547","30,453.28","0","0","25,168.00","   S1","21","  5,285.28 ","0","0","0"," ARS"
"  AR01","6","2022","1100007890","162","  14.06.2022","  01.06.2022","     FA","     A","  0018A00164980","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","5,983.93","   S1","21","  1,256.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007891","161","  14.06.2022","  01.06.2022","     FA","     A","  0018A00164981","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","5,983.93","   S1","21","  1,256.63 ","0","0","0"," ARS"
